split,video_path,eeg_path,block,clip_id
train,data/Video_mp4/Block1/54.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/54.npy,1,54
train,data/Video_mp4/Block1/55.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/55.npy,1,55
train,data/Video_mp4/Block1/56.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/56.npy,1,56
train,data/Video_mp4/Block1/57.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/57.npy,1,57
train,data/Video_mp4/Block1/58.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/58.npy,1,58
train,data/Video_mp4/Block1/59.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/59.npy,1,59
train,data/Video_mp4/Block1/60.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/60.npy,1,60
train,data/Video_mp4/Block1/61.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/61.npy,1,61
train,data/Video_mp4/Block1/62.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/62.npy,1,62
train,data/Video_mp4/Block1/63.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/63.npy,1,63
train,data/Video_mp4/Block1/64.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/64.npy,1,64
train,data/Video_mp4/Block1/65.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/65.npy,1,65
train,data/Video_mp4/Block1/66.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/66.npy,1,66
train,data/Video_mp4/Block1/67.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/67.npy,1,67
train,data/Video_mp4/Block1/68.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/68.npy,1,68
train,data/Video_mp4/Block1/69.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/69.npy,1,69
train,data/Video_mp4/Block1/70.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/70.npy,1,70
train,data/Video_mp4/Block1/71.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/71.npy,1,71
train,data/Video_mp4/Block1/72.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/72.npy,1,72
train,data/Video_mp4/Block1/73.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/73.npy,1,73
train,data/Video_mp4/Block1/74.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/74.npy,1,74
train,data/Video_mp4/Block1/75.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/75.npy,1,75
train,data/Video_mp4/Block1/76.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/76.npy,1,76
train,data/Video_mp4/Block1/77.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/77.npy,1,77
train,data/Video_mp4/Block1/78.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/78.npy,1,78
train,data/Video_mp4/Block1/79.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/79.npy,1,79
train,data/Video_mp4/Block1/80.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/80.npy,1,80
train,data/Video_mp4/Block1/81.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/81.npy,1,81
train,data/Video_mp4/Block1/82.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/82.npy,1,82
train,data/Video_mp4/Block1/83.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/83.npy,1,83
train,data/Video_mp4/Block1/84.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/84.npy,1,84
train,data/Video_mp4/Block1/85.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/85.npy,1,85
train,data/Video_mp4/Block1/86.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/86.npy,1,86
train,data/Video_mp4/Block1/87.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/87.npy,1,87
train,data/Video_mp4/Block1/88.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/88.npy,1,88
train,data/Video_mp4/Block1/89.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/89.npy,1,89
train,data/Video_mp4/Block1/90.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/90.npy,1,90
train,data/Video_mp4/Block1/91.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/91.npy,1,91
train,data/Video_mp4/Block1/92.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/92.npy,1,92
train,data/Video_mp4/Block1/93.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/93.npy,1,93
train,data/Video_mp4/Block1/94.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/94.npy,1,94
train,data/Video_mp4/Block1/95.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/95.npy,1,95
train,data/Video_mp4/Block1/96.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/96.npy,1,96
train,data/Video_mp4/Block1/97.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/97.npy,1,97
train,data/Video_mp4/Block1/98.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/98.npy,1,98
train,data/Video_mp4/Block1/99.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/99.npy,1,99
train,data/Video_mp4/Block1/100.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/100.npy,1,100
train,data/Video_mp4/Block1/101.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/101.npy,1,101
train,data/Video_mp4/Block1/102.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/102.npy,1,102
train,data/Video_mp4/Block1/103.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/103.npy,1,103
train,data/Video_mp4/Block1/104.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/104.npy,1,104
train,data/Video_mp4/Block1/105.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/105.npy,1,105
train,data/Video_mp4/Block1/106.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/106.npy,1,106
train,data/Video_mp4/Block1/107.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/107.npy,1,107
train,data/Video_mp4/Block1/108.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/108.npy,1,108
train,data/Video_mp4/Block1/109.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/109.npy,1,109
train,data/Video_mp4/Block1/110.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/110.npy,1,110
train,data/Video_mp4/Block1/111.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/111.npy,1,111
train,data/Video_mp4/Block1/112.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/112.npy,1,112
train,data/Video_mp4/Block1/113.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/113.npy,1,113
train,data/Video_mp4/Block1/114.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/114.npy,1,114
train,data/Video_mp4/Block1/115.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/115.npy,1,115
train,data/Video_mp4/Block1/116.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/116.npy,1,116
train,data/Video_mp4/Block1/117.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/117.npy,1,117
train,data/Video_mp4/Block1/118.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/118.npy,1,118
train,data/Video_mp4/Block1/119.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/119.npy,1,119
train,data/Video_mp4/Block1/120.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/120.npy,1,120
train,data/Video_mp4/Block1/121.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/121.npy,1,121
train,data/Video_mp4/Block1/122.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/122.npy,1,122
train,data/Video_mp4/Block1/123.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/123.npy,1,123
train,data/Video_mp4/Block1/124.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/124.npy,1,124
train,data/Video_mp4/Block1/125.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/125.npy,1,125
train,data/Video_mp4/Block1/126.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/126.npy,1,126
train,data/Video_mp4/Block1/127.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/127.npy,1,127
train,data/Video_mp4/Block1/128.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/128.npy,1,128
train,data/Video_mp4/Block1/129.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/129.npy,1,129
train,data/Video_mp4/Block1/130.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/130.npy,1,130
train,data/Video_mp4/Block1/131.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/131.npy,1,131
train,data/Video_mp4/Block1/132.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/132.npy,1,132
train,data/Video_mp4/Block1/133.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/133.npy,1,133
train,data/Video_mp4/Block1/134.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/134.npy,1,134
train,data/Video_mp4/Block1/135.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/135.npy,1,135
train,data/Video_mp4/Block1/136.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/136.npy,1,136
train,data/Video_mp4/Block1/137.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/137.npy,1,137
train,data/Video_mp4/Block1/138.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/138.npy,1,138
train,data/Video_mp4/Block1/139.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/139.npy,1,139
train,data/Video_mp4/Block1/140.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/140.npy,1,140
train,data/Video_mp4/Block1/141.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/141.npy,1,141
train,data/Video_mp4/Block1/142.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/142.npy,1,142
train,data/Video_mp4/Block1/143.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/143.npy,1,143
train,data/Video_mp4/Block1/144.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/144.npy,1,144
train,data/Video_mp4/Block1/145.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/145.npy,1,145
train,data/Video_mp4/Block1/146.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/146.npy,1,146
train,data/Video_mp4/Block1/147.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/147.npy,1,147
train,data/Video_mp4/Block1/148.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/148.npy,1,148
train,data/Video_mp4/Block1/149.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/149.npy,1,149
train,data/Video_mp4/Block1/150.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/150.npy,1,150
train,data/Video_mp4/Block1/151.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/151.npy,1,151
train,data/Video_mp4/Block1/152.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/152.npy,1,152
train,data/Video_mp4/Block1/153.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/153.npy,1,153
train,data/Video_mp4/Block1/154.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/154.npy,1,154
train,data/Video_mp4/Block1/155.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/155.npy,1,155
train,data/Video_mp4/Block1/156.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/156.npy,1,156
train,data/Video_mp4/Block1/157.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/157.npy,1,157
train,data/Video_mp4/Block1/158.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/158.npy,1,158
train,data/Video_mp4/Block1/159.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/159.npy,1,159
train,data/Video_mp4/Block1/160.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/160.npy,1,160
train,data/Video_mp4/Block1/161.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/161.npy,1,161
train,data/Video_mp4/Block1/162.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/162.npy,1,162
train,data/Video_mp4/Block1/163.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/163.npy,1,163
train,data/Video_mp4/Block1/164.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/164.npy,1,164
train,data/Video_mp4/Block1/165.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/165.npy,1,165
train,data/Video_mp4/Block1/166.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/166.npy,1,166
train,data/Video_mp4/Block1/167.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/167.npy,1,167
train,data/Video_mp4/Block1/168.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/168.npy,1,168
train,data/Video_mp4/Block1/169.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/169.npy,1,169
train,data/Video_mp4/Block1/170.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/170.npy,1,170
train,data/Video_mp4/Block1/171.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/171.npy,1,171
train,data/Video_mp4/Block1/172.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/172.npy,1,172
train,data/Video_mp4/Block1/173.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/173.npy,1,173
train,data/Video_mp4/Block1/174.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/174.npy,1,174
train,data/Video_mp4/Block1/175.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/175.npy,1,175
train,data/Video_mp4/Block1/176.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/176.npy,1,176
train,data/Video_mp4/Block1/177.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/177.npy,1,177
train,data/Video_mp4/Block1/178.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/178.npy,1,178
train,data/Video_mp4/Block1/179.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/179.npy,1,179
train,data/Video_mp4/Block1/180.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/180.npy,1,180
train,data/Video_mp4/Block1/181.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/181.npy,1,181
train,data/Video_mp4/Block1/182.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/182.npy,1,182
train,data/Video_mp4/Block1/183.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/183.npy,1,183
train,data/Video_mp4/Block1/184.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/184.npy,1,184
train,data/Video_mp4/Block1/185.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/185.npy,1,185
train,data/Video_mp4/Block1/186.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/186.npy,1,186
train,data/Video_mp4/Block1/187.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/187.npy,1,187
train,data/Video_mp4/Block1/188.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/188.npy,1,188
train,data/Video_mp4/Block1/189.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/189.npy,1,189
train,data/Video_mp4/Block1/190.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/190.npy,1,190
train,data/Video_mp4/Block1/191.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/191.npy,1,191
train,data/Video_mp4/Block1/192.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/192.npy,1,192
train,data/Video_mp4/Block1/193.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/193.npy,1,193
train,data/Video_mp4/Block1/194.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/194.npy,1,194
train,data/Video_mp4/Block1/195.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/195.npy,1,195
train,data/Video_mp4/Block1/196.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/196.npy,1,196
train,data/Video_mp4/Block1/197.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/197.npy,1,197
train,data/Video_mp4/Block1/198.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/198.npy,1,198
train,data/Video_mp4/Block1/199.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/199.npy,1,199
train,data/Video_mp4/Block1/200.mp4,data/gaspardnew/eeg_firstw/sub3/Block1/200.npy,1,200
train,data/Video_mp4/Block2/1.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/1.npy,2,1
train,data/Video_mp4/Block2/2.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/2.npy,2,2
train,data/Video_mp4/Block2/3.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/3.npy,2,3
train,data/Video_mp4/Block2/4.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/4.npy,2,4
train,data/Video_mp4/Block2/5.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/5.npy,2,5
train,data/Video_mp4/Block2/6.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/6.npy,2,6
train,data/Video_mp4/Block2/7.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/7.npy,2,7
train,data/Video_mp4/Block2/8.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/8.npy,2,8
train,data/Video_mp4/Block2/9.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/9.npy,2,9
train,data/Video_mp4/Block2/10.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/10.npy,2,10
train,data/Video_mp4/Block2/11.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/11.npy,2,11
train,data/Video_mp4/Block2/12.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/12.npy,2,12
train,data/Video_mp4/Block2/13.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/13.npy,2,13
train,data/Video_mp4/Block2/14.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/14.npy,2,14
train,data/Video_mp4/Block2/15.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/15.npy,2,15
train,data/Video_mp4/Block2/16.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/16.npy,2,16
train,data/Video_mp4/Block2/17.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/17.npy,2,17
train,data/Video_mp4/Block2/18.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/18.npy,2,18
train,data/Video_mp4/Block2/19.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/19.npy,2,19
train,data/Video_mp4/Block2/20.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/20.npy,2,20
train,data/Video_mp4/Block2/21.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/21.npy,2,21
train,data/Video_mp4/Block2/22.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/22.npy,2,22
train,data/Video_mp4/Block2/23.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/23.npy,2,23
train,data/Video_mp4/Block2/24.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/24.npy,2,24
train,data/Video_mp4/Block2/25.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/25.npy,2,25
train,data/Video_mp4/Block2/26.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/26.npy,2,26
train,data/Video_mp4/Block2/27.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/27.npy,2,27
train,data/Video_mp4/Block2/28.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/28.npy,2,28
train,data/Video_mp4/Block2/29.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/29.npy,2,29
train,data/Video_mp4/Block2/30.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/30.npy,2,30
train,data/Video_mp4/Block2/31.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/31.npy,2,31
train,data/Video_mp4/Block2/32.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/32.npy,2,32
train,data/Video_mp4/Block2/33.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/33.npy,2,33
train,data/Video_mp4/Block2/34.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/34.npy,2,34
train,data/Video_mp4/Block2/35.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/35.npy,2,35
train,data/Video_mp4/Block2/36.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/36.npy,2,36
train,data/Video_mp4/Block2/37.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/37.npy,2,37
train,data/Video_mp4/Block2/38.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/38.npy,2,38
train,data/Video_mp4/Block2/39.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/39.npy,2,39
train,data/Video_mp4/Block2/40.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/40.npy,2,40
train,data/Video_mp4/Block2/41.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/41.npy,2,41
train,data/Video_mp4/Block2/42.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/42.npy,2,42
train,data/Video_mp4/Block2/43.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/43.npy,2,43
train,data/Video_mp4/Block2/44.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/44.npy,2,44
train,data/Video_mp4/Block2/45.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/45.npy,2,45
train,data/Video_mp4/Block2/46.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/46.npy,2,46
train,data/Video_mp4/Block2/47.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/47.npy,2,47
train,data/Video_mp4/Block2/48.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/48.npy,2,48
train,data/Video_mp4/Block2/49.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/49.npy,2,49
train,data/Video_mp4/Block2/50.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/50.npy,2,50
train,data/Video_mp4/Block2/51.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/51.npy,2,51
train,data/Video_mp4/Block2/52.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/52.npy,2,52
train,data/Video_mp4/Block2/53.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/53.npy,2,53
train,data/Video_mp4/Block2/54.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/54.npy,2,54
train,data/Video_mp4/Block2/55.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/55.npy,2,55
train,data/Video_mp4/Block2/56.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/56.npy,2,56
train,data/Video_mp4/Block2/57.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/57.npy,2,57
train,data/Video_mp4/Block2/58.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/58.npy,2,58
train,data/Video_mp4/Block2/59.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/59.npy,2,59
train,data/Video_mp4/Block2/60.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/60.npy,2,60
train,data/Video_mp4/Block2/61.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/61.npy,2,61
train,data/Video_mp4/Block2/62.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/62.npy,2,62
train,data/Video_mp4/Block2/63.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/63.npy,2,63
train,data/Video_mp4/Block2/64.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/64.npy,2,64
train,data/Video_mp4/Block2/65.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/65.npy,2,65
train,data/Video_mp4/Block2/66.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/66.npy,2,66
train,data/Video_mp4/Block2/67.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/67.npy,2,67
train,data/Video_mp4/Block2/68.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/68.npy,2,68
train,data/Video_mp4/Block2/69.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/69.npy,2,69
train,data/Video_mp4/Block2/70.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/70.npy,2,70
train,data/Video_mp4/Block2/71.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/71.npy,2,71
train,data/Video_mp4/Block2/72.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/72.npy,2,72
train,data/Video_mp4/Block2/73.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/73.npy,2,73
train,data/Video_mp4/Block2/74.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/74.npy,2,74
train,data/Video_mp4/Block2/75.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/75.npy,2,75
train,data/Video_mp4/Block2/76.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/76.npy,2,76
train,data/Video_mp4/Block2/77.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/77.npy,2,77
train,data/Video_mp4/Block2/78.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/78.npy,2,78
train,data/Video_mp4/Block2/79.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/79.npy,2,79
train,data/Video_mp4/Block2/80.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/80.npy,2,80
train,data/Video_mp4/Block2/81.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/81.npy,2,81
train,data/Video_mp4/Block2/82.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/82.npy,2,82
train,data/Video_mp4/Block2/83.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/83.npy,2,83
train,data/Video_mp4/Block2/84.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/84.npy,2,84
train,data/Video_mp4/Block2/85.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/85.npy,2,85
train,data/Video_mp4/Block2/86.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/86.npy,2,86
train,data/Video_mp4/Block2/87.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/87.npy,2,87
train,data/Video_mp4/Block2/88.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/88.npy,2,88
train,data/Video_mp4/Block2/89.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/89.npy,2,89
train,data/Video_mp4/Block2/90.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/90.npy,2,90
train,data/Video_mp4/Block2/91.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/91.npy,2,91
train,data/Video_mp4/Block2/92.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/92.npy,2,92
train,data/Video_mp4/Block2/93.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/93.npy,2,93
train,data/Video_mp4/Block2/94.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/94.npy,2,94
train,data/Video_mp4/Block2/95.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/95.npy,2,95
train,data/Video_mp4/Block2/96.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/96.npy,2,96
train,data/Video_mp4/Block2/97.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/97.npy,2,97
train,data/Video_mp4/Block2/98.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/98.npy,2,98
train,data/Video_mp4/Block2/99.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/99.npy,2,99
train,data/Video_mp4/Block2/100.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/100.npy,2,100
train,data/Video_mp4/Block2/101.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/101.npy,2,101
train,data/Video_mp4/Block2/102.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/102.npy,2,102
train,data/Video_mp4/Block2/103.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/103.npy,2,103
train,data/Video_mp4/Block2/104.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/104.npy,2,104
train,data/Video_mp4/Block2/105.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/105.npy,2,105
train,data/Video_mp4/Block2/106.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/106.npy,2,106
train,data/Video_mp4/Block2/107.mp4,data/gaspardnew/eeg_firstw/sub3/Block2/107.npy,2,107
